num_objects,num_cups,num_bottles,entropy_dec_color,entropy_dec_position,entropy_dec_size,split_score_color,split_score_position,split_score_size,label
4,3,1,0.8780003899619343,0.9708823469834993,0.3527440274550683,0.8112781244591328,1.0,1.0,ask_position
2,0,2,0.0,0.47843386545963823,0.0,0.0,1.0,0.0,ask_position
6,3,3,1.0052133808392139,1.0016382465833713,0.0,1.0,1.0,0.0,ask_color
4,3,1,0.8113498906406496,1.0250418811996356,0.6930147453107597,0.8112781244591328,1.0,0.8112781244591328,ask_position
2,0,2,0.0,0.11835001140827503,0.0,0.0,1.0,0.0,ask_position
4,1,3,0.7904025034746186,0.8786100948961372,0.6158210387275096,0.8112781244591328,1.0,0.8112781244591328,ask_position
9,6,3,0.9199635855176391,0.9426669307170537,0.9099353567465716,0.9182958340544896,0.9910760598382222,0.9182958340544896,ask_position
3,1,2,0.8692826931400123,0.9351315483835405,0.0,0.9182958340544896,0.9182958340544896,0.0,ask_position
10,4,6,0.9591160947330732,0.9308515352843556,0.9802973822798107,0.9709505944546686,1.0,0.9709505944546686,ask_size
3,1,2,0.2529811402310581,0.5934754777975954,0.5754194314881196,0.9182958340544896,0.9182958340544896,0.9182958340544896,ask_position
8,5,3,0.916983961432353,0.9996745669735452,0.9220235164453794,0.954434002924965,1.0,1.0,ask_position
5,1,4,0.9703493741346048,0.6901178265251124,0.919586834536575,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_color
9,4,5,0.9120004711428886,0.97617332908991,0.9245255244588733,0.9182958340544896,0.9910760598382222,0.9182958340544896,ask_position
3,2,1,0.0,0.3142277297518308,0.9426831892554922,0.0,0.9182958340544896,0.9182958340544896,ask_size
2,1,1,0.0,0.9823733825422627,0.9823733825422627,0.0,1.0,1.0,ask_any
4,1,3,0.6163210955990077,0.7110190388279033,0.8776705550392518,0.8112781244591328,1.0,1.0,ask_size
9,5,4,0.6965750238647908,0.907360132707586,0.9190373714658411,0.7642045065086203,0.9910760598382222,0.9182958340544896,ask_size
2,1,1,0.9946583178227808,0.9946583178227808,0.0,1.0,1.0,0.0,ask_any
9,4,5,0.6949498057854817,0.988695400643262,0.9963708902731356,0.7642045065086203,0.9910760598382222,0.9910760598382222,ask_size
2,0,2,0.39151926988152996,0.39151926988152996,0.0,1.0,1.0,0.0,ask_any
6,3,3,0.6597122019486641,0.804979414314321,0.9078822397591364,0.6500224216483541,1.0,1.0,ask_size
8,3,5,0.970888082951765,0.9919103571860579,0.962389027513737,0.954434002924965,1.0,0.954434002924965,ask_position
2,2,0,0.8977369399155668,0.8977369399155668,0.8977369399155668,1.0,1.0,1.0,ask_any
7,3,4,0.8115301286352112,0.8653071038174824,0.8815784932526411,0.863120568566631,0.9852281360342515,0.9852281360342515,ask_size
8,2,6,0.7430138613436308,1.0058914993131787,0.7748615183284482,0.8112781244591328,1.0,0.954434002924965,ask_position
2,1,1,0.0,0.8128592431848387,0.8128592431848387,0.0,1.0,1.0,ask_any
7,5,2,0.9639956409436983,0.9979555078694564,0.9818497956523577,0.9852281360342515,0.9852281360342515,0.9852281360342515,ask_position
2,2,0,0.0,0.34698128810061335,0.34698128810061335,0.0,1.0,1.0,ask_any
2,1,1,0.0,0.6148227571490692,0.6148227571490692,0.0,1.0,1.0,ask_any
4,1,3,0.8062481223586462,0.925168474038098,0.7751857759079182,0.8112781244591328,1.0,0.8112781244591328,ask_position
10,3,7,0.8142023789464794,0.8863743585340251,0.9719590450880125,1.0,1.0,1.0,ask_size
6,3,3,0.56176607533611,1.002983565599249,0.7051410904150064,0.9182958340544896,1.0,0.9182958340544896,ask_position
7,5,2,0.6851245883192854,0.699006341452511,0.5125672183941063,0.9852281360342515,0.9852281360342515,0.5916727785823275,ask_position
2,1,1,0.9986030202378096,0.9986030202378096,0.0,1.0,1.0,0.0,ask_any
8,3,5,0.7374536332375599,1.0276129022240053,1.0395580805317721,0.8112781244591328,1.0,1.0,ask_size
5,2,3,0.9970903269696475,0.9285439543890637,0.8978087960727468,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_color
8,4,4,1.020297480235617,0.9976127746112962,0.0,1.0,1.0,0.0,ask_color
5,3,2,0.9580335177702901,0.8824995280335235,0.9904457657748736,0.9709505944546686,0.9709505944546686,0.9709505944546686,ask_size
4,0,4,0.0,0.998762112479991,0.6715868832534702,0.0,1.0,0.8112781244591328,ask_position
7,4,3,0.0,0.6047598914916461,0.7914024900315837,0.0,0.9852281360342515,0.863120568566631,ask_size
9,4,5,0.7642813278633445,1.0032129289272818,0.9913456301557817,0.7642045065086203,0.9910760598382222,0.9910760598382222,ask_position
